"id","vendor_id","pickup_datetime","dropoff_datetime","pickup_longitude","pickup_latitude","dropoff_longitude","dropoff_latitude","store_and_fwd_flag","trip_duration","dist_meters","wait_sec"
2221,"México DF Radio Taxi","2017-04-13 07:31:15","2017-04-13 07:51:34",-99.1737440153846,19.4089694846154,-99.1742350671141,19.3883456590604,"N",1219,3143,66
2222,"México DF Radio Taxi","2017-04-13 08:05:48","2017-04-13 08:11:03",-99.17238994,19.41179558,-99.1773555561224,19.4157758346939,"N",316,989,77
2223,"México DF Taxi Libre","2017-04-14 01:11:48","2017-04-14 02:19:55",-99.113838381629,19.4394529689529,-99.13603944,19.68110904,"N",4087,45830,862
2224,"México DF Taxi Libre","2017-04-14 02:25:37","2017-04-14 02:50:17",-99.1360369,19.6811163,-99.13596178,19.68123858,"N",1480,7527,503
2225,"México DF Taxi Libre","2017-04-14 08:14:19","2017-04-14 08:26:37",-99.1241012,19.4090148791775,-99.15755906,19.41887602,"N",738,5547,239
2226,"México DF Taxi Libre","2017-04-14 08:41:52","2017-04-14 08:53:58",-99.12411422,19.40903624,-99.17075588,19.38951994,"N",727,6793,182
2227,"México DF Taxi Libre","2017-04-14 09:19:50","2017-04-14 09:32:34",-99.1241326806739,19.4089952910073,-99.1639985197095,19.4276372802086,"N",764,7260,231
2228,"México DF Taxi Libre","2017-04-14 10:39:17","2017-04-14 11:32:53",-99.1240458778121,19.4090282995673,-99.1218490048204,19.4088508027558,"N",3216,16000,1593
2229,"México DF Taxi Libre","2017-04-14 11:32:55","2017-04-14 11:40:42",-99.1240431272645,19.4090697190004,-99.1180137219512,19.4395331359202,"N",467,3897,99
2230,"México DF Taxi de Sitio","2017-04-14 11:58:13","2017-04-14 12:23:23",-99.26236534,19.32635668,-99.17093668,19.36092534,"N",1510,12965,186
2231,"México DF Taxi Libre","2017-04-14 12:08:36","2017-04-14 12:27:42",-99.1241019,19.4089832,-99.14969374,19.42544972,"N",1146,8438,386
2232,"México DF Taxi Libre","2017-04-14 12:54:01","2017-04-14 01:06:14",-99.1240312149533,19.4090519616822,-99.1456145,19.42984372,"N",734,4710,279
2233,"México DF Taxi de Sitio","2017-04-14 01:17:23","2017-04-14 01:34:59",-99.264704766841,19.3297860156164,-99.259347,19.35106134,"N",1057,6990,57
2234,"México DF Taxi de Sitio","2017-04-14 01:59:51","2017-04-14 02:30:50",-99.26415132,19.33083034,-99.23251702,19.36674002,"N",1859,13113,54
2235,"México DF Taxi Libre","2017-04-14 04:10:43","2017-04-14 04:20:02",-99.12401958,19.40906446,-99.11303524,19.40182524,"N",559,3813,151
2236,"México DF Taxi Libre","2017-04-13 03:26:33","2017-04-14 04:32:41",-99.0663355049736,19.3769876751444,-99.1415399683673,19.3152052105504,"N",90369,13859,258
2237,"México DF Radio Taxi","2017-04-14 05:01:29","2017-04-14 05:01:53",-99.213529290805,19.3880855680838,-99.2135410391079,19.3881030760422,"N",25,28,34
2238,"México DF Taxi Libre","2017-04-14 08:13:47","2017-04-14 08:20:06",-99.0829448390762,19.3200802101415,-99.0945522921833,19.3219161768194,"N",380,1702,152
2239,"México DF Taxi Libre","2017-04-14 08:12:22","2017-04-14 08:20:41",-99.04120144,19.59733952,-99.0524869,19.5979992,"N",500,2132,131
2240,"México DF Taxi Libre","2017-04-14 08:20:14","2017-04-14 08:33:32",-99.0944742229585,19.3219017274149,-99.08269238,19.33920154,"N",799,3667,195
2241,"México DF Radio Taxi","2017-04-14 12:24:36","2017-04-14 10:47:05",-99.23974325041,19.2738669285355,-99.1427308526814,19.3421693779708,"N",37349,13726,39
2242,"México DF Taxi de Sitio","2017-04-15 03:14:21","2017-04-15 03:55:52",-99.1697029134859,19.4036314917593,-98.93768172,19.3176221,"N",2491,29654,3
2243,"México DF Taxi Libre","2017-04-15 03:56:09","2017-04-15 04:20:55",-99.0823865606222,19.3274590272254,-99.05088418,19.36341646,"N",1486,7221,701
2244,"México DF Taxi Libre","2017-04-15 07:37:57","2017-04-15 07:41:06",-99.12406094,19.40902362,-99.1371188390532,19.4009123680473,"N",189,2479,6
2245,"México DF Taxi Libre","2017-04-15 07:59:23","2017-04-15 08:20:18",-99.12403832,19.40905552,-99.1863736,19.4588237,"N",1256,13369,274
2246,"México DF Taxi Libre","2017-04-14 11:46:28","2017-04-15 08:36:20",-99.11706656,19.3857417,-99.1169378575758,19.3853945606061,"N",31792,54,1
2247,"México DF Taxi Libre","2017-04-15 08:36:55","2017-04-15 08:54:10",-99.1148852033898,19.3842868881356,-99.1443369,19.4119576,"N",1035,5632,1342
2248,"México DF Taxi Libre","2017-04-15 08:44:21","2017-04-15 08:52:11",-99.12410376,19.40902428,-99.127974,19.4155648,"N",470,2077,173
2249,"México DF Taxi Libre","2017-04-15 08:53:35","2017-04-15 08:55:10",-99.12729848,19.4110629,-99.12202758,19.411221,"N",95,588,19
2250,"México DF Taxi Libre","2017-04-15 09:13:25","2017-04-15 09:41:22",-99.1239842,19.40909482,-99.24439876,19.32299314,"N",1677,21442,295
2251,"México DF Taxi Libre","2017-04-12 08:43:54","2017-04-15 10:28:53",-99.124055,19.409055,-99.12398168,19.409083,"N",265499,42813,45968
2252,"México DF Taxi Libre","2017-04-15 10:29:09","2017-04-15 10:36:50",-99.1240467,19.4090267,-99.14348464,19.39843536,"N",462,3093,201
2253,"México DF Taxi Libre","2017-04-15 11:16:12","2017-04-15 11:21:14",-99.1240613004337,19.4090566408072,-99.124319,19.41129268,"N",302,919,114
2254,"México DF Taxi Libre","2017-04-15 11:24:33","2017-04-15 11:40:04",-99.123958925,19.4091360720588,-99.1298392,19.36445704,"N",931,7744,255
2255,"México DF Taxi Libre","2017-04-15 12:02:46","2017-04-15 12:08:48",-99.12406166,19.40904124,-99.12794364,19.41535616,"N",362,1703,126
2256,"México DF Taxi Libre","2017-04-15 12:29:12","2017-04-15 12:51:11",-99.12399138,19.40907106,-99.05631022,19.40674146,"N",1320,10359,334
2257,"México DF Taxi Libre","2017-04-15 11:30:18","2017-04-15 12:56:38",-99.1268148494472,19.408942444802,-99.10017864,19.41691432,"N",5180,8819,3963
2258,"México DF Taxi de Sitio","2017-04-15 12:42:41","2017-04-15 01:04:22",-99.2609329790821,19.3239817802295,-99.1959773,19.34178068,"N",1301,8371,196
2259,"México DF Taxi Libre","2017-04-15 12:58:23","2017-04-15 01:13:31",-99.1237367063687,19.4097101239485,-99.14524498,19.34725034,"N",908,9075,241
2260,"México DF Taxi Libre","2017-04-15 01:21:16","2017-04-15 01:27:17",-99.1240206134226,19.4090549713881,-99.13819994,19.39120678,"N",362,3492,51
2261,"México DF Radio Taxi","2017-04-15 01:33:47","2017-04-15 01:41:54",-99.23255934,19.33934234,-99.21084332,19.345031,"N",488,3807,39
2262,"México DF Taxi Libre","2017-04-15 01:50:39","2017-04-15 02:00:08",-99.1329410925396,19.4086681538695,-99.13727202,19.42682868,"N",570,3719,7381
2263,"México DF Taxi Libre","2017-04-15 02:00:13","2017-04-15 02:16:28",-99.1372672211723,19.4271480140145,-99.13115402,19.44023066,"N",975,2345,4115
2264,"México DF Taxi Libre","2017-04-15 02:16:59","2017-04-15 02:52:28",-99.13124468,19.43970764,-99.12559698,19.40887668,"N",2130,7773,220890
2265,"México DF Taxi Libre","2017-04-15 02:52:36","2017-04-15 02:55:22",-99.126926,19.40895132,-99.13608432,19.40489966,"N",167,1640,22
2266,"México DF Taxi Libre","2017-04-15 01:42:40","2017-04-15 02:59:31",-99.1240923,19.409037700076,-99.14123786,19.41384452,"N",4612,3376,368
2267,"México DF Taxi Libre","2017-04-15 02:59:40","2017-04-15 03:30:54",-99.124076603445,19.4090528868527,-99.1193169,19.29758674,"N",1875,15116,492
2268,"México DF Taxi Libre","2017-04-15 03:36:36","2017-04-15 03:40:27",-99.1240167,19.40903,-99.13494066,19.41024802,"N",232,1508,71
2269,"México DF Taxi Libre","2017-04-15 03:49:16","2017-04-15 03:56:51",-99.1239659427823,19.4090215292127,-99.13384632,19.40298834,"N",455,2644,7367
2270,"México DF Taxi Libre","2017-04-15 02:56:26","2017-04-15 04:01:48",-99.25671634,19.30411998,-99.20306568,19.28345402,"N",3923,19356,51297
2271,"México DF Taxi Libre","2017-04-15 04:06:39","2017-04-15 04:14:19",-99.1263810459984,19.4089793655774,-99.141587,19.42965998,"N",460,4713,3707
2272,"México DF Taxi de Sitio","2017-04-08 01:10:02","2017-04-15 04:29:36",-99.01122858,19.36858168,-99.07588294,19.40854064,"N",616775,8609,174
2273,"México DF Taxi Libre","2017-04-15 04:18:25","2017-04-15 04:31:08",-99.12416038,19.40908552,-99.1749185831291,19.4102746272145,"N",764,6193,257
2274,"México DF Taxi Libre","2017-04-15 04:14:26","2017-04-15 05:11:34",-99.1416108964691,19.4300184602449,-99.124003,19.40908932,"N",3429,15196,8850
2275,"México DF Taxi Libre","2017-04-15 05:11:45","2017-04-15 05:19:42",-99.1240733,19.4090883,-99.12195766,19.40455632,"N",477,3268,128
2276,"México DF Taxi Libre","2017-04-15 05:03:59","2017-04-15 05:22:39",-99.1241126364223,19.4090739196944,-99.06992192,19.37039178,"N",1121,10854,196
2277,"México DF Taxi Libre","2017-04-15 05:46:00","2017-04-15 05:49:42",-99.1241985063377,19.409074639837,-99.13590224,19.4086328,"N",223,2310,17
2278,"México DF Radio Taxi","2017-04-13 04:38:22","2017-04-15 05:50:20",-99.1724635864379,19.4117880463919,-99.16451998,19.4114084,"N",177118,985,25
2279,"México DF Radio Taxi","2017-04-15 05:50:33","2017-04-15 05:54:17",-99.16443962,19.41122284,-99.15611644,19.40517826,"N",225,1633,38
2280,"México DF Taxi Libre","2017-04-15 05:59:54","2017-04-15 06:02:06",-99.1240956409137,19.4090793606643,-99.1353485671819,19.4091368674233,"N",133,1342,12
2281,"México DF Taxi Libre","2017-04-15 06:07:31","2017-04-15 06:27:23",-99.12422932,19.409753,-99.123889,19.40908468,"N",1192,9349,350
2282,"México DF Taxi Libre","2017-04-15 06:14:54","2017-04-15 06:34:18",-99.1241054,19.40901532,-99.07234808,19.37382556,"N",1164,9763,200
2283,"México DF Taxi Libre","2017-04-15 06:52:11","2017-04-15 06:57:56",-99.1240822507721,19.4090522896308,-99.12424066,19.40978534,"N",346,1478,3747
2284,"México DF Taxi Libre","2017-04-15 06:54:28","2017-04-15 07:01:54",-99.1243847511824,19.408967026317,-99.1545204392293,19.4019614853395,"N",447,3850,101
2285,"México DF Taxi Libre","2017-04-15 06:58:02","2017-04-15 07:11:58",-99.1244322944722,19.4098511005002,-99.12395868,19.40907866,"N",837,3774,3868
2286,"México DF Taxi Libre","2017-04-15 07:44:10","2017-04-15 07:54:58",-99.1252676830701,19.4090118728481,-99.135249738073,19.4424216836297,"N",649,5669,3647
2287,"México DF Taxi Libre","2017-04-15 07:30:23","2017-04-15 07:58:16",-99.1241129714388,19.4090550303185,-99.1247371078651,19.302071605618,"N",1673,14475,569
2288,"México DF Taxi de Sitio","2017-04-15 09:02:26","2017-04-15 09:10:49",-98.9966172318508,19.3598056116212,-99.0031061397417,19.363661797274,"N",504,866,2
2289,"México DF Taxi Libre","2017-04-15 10:58:42","2017-04-15 11:09:35",-99.2013045,19.335806,-99.22539132,19.34928394,"N",653,7881,90
2290,"México DF Taxi Libre","2017-04-15 11:44:50","2017-04-16 12:01:09",-99.0544385558258,19.4083016990473,-99.13275392,19.40512486,"N",980,10592,94
2291,"México DF Taxi Libre","2017-04-16 10:25:23","2017-04-16 10:27:25",-99.12646558,19.40890288,-99.12873542,19.40596802,"N",122,512,4
2292,"México DF Taxi Libre","2017-04-16 10:27:40","2017-04-16 10:33:17",-99.1289799058638,19.3952696913408,-99.1213477852313,19.3933615483532,"N",337,1788,111
2293,"México DF Taxi de Sitio","2017-04-16 10:15:44","2017-04-16 10:38:52",-99.26097516,19.31749164,-99.27407468,19.359519,"N",1389,12628,82
2294,"México DF Taxi Libre","2017-04-16 10:45:14","2017-04-16 10:49:12",-99.12414216,19.40904264,-99.1297761749186,19.3913540479634,"N",239,2511,17
2295,"México DF Taxi Libre","2017-04-16 11:04:18","2017-04-16 11:08:41",-99.12402354,19.40906048,-99.1181336655979,19.4110990593993,"N",264,960,100
2296,"México DF Taxi Libre","2017-04-16 11:21:44","2017-04-16 11:27:10",-99.1240604,19.4090745,-99.1376326,19.40796342,"N",326,2071,109
2297,"México DF Taxi Libre","2017-04-16 11:39:36","2017-04-16 11:48:03",-99.1240328437389,19.4090412260087,-99.15728124,19.39937538,"N",507,4699,77
2298,"México DF Taxi Libre","2017-04-16 11:59:36","2017-04-16 12:07:08",-99.12405932,19.4090571,-99.12118264,19.4247592,"N",453,2190,185
2299,"México DF Taxi Libre","2017-04-16 12:27:55","2017-04-16 12:37:29",-99.1241427,19.4090166,-99.11725392,19.40162344,"N",574,2687,263
2300,"México DF Taxi Libre","2017-04-16 01:07:48","2017-04-16 01:09:59",-99.12411898,19.40904148,-99.1302184002317,19.4073237851858,"N",132,819,40
2301,"México DF Taxi Libre","2017-04-16 01:31:53","2017-04-16 01:51:42",-99.12414506,19.4090486,-99.12401284,19.40904038,"N",1190,5993,581
2302,"México DF Taxi Libre","2017-04-16 01:52:11","2017-04-16 01:58:58",-99.124051,19.40903966,-99.12108462,19.39699322,"N",408,2741,136
2303,"México DF Taxi de Sitio","2017-04-15 04:30:01","2017-04-16 02:03:18",-99.1625183,19.4266974,-99.117905048,19.482541632,"N",77598,10048,334
2304,"México DF Taxi Libre","2017-04-16 02:15:38","2017-04-16 02:22:40",-99.1240492155221,19.4090208262284,-99.12279398,19.40689698,"N",422,1699,207
2305,"México DF Taxi Libre","2017-04-16 02:26:21","2017-04-16 02:31:11",-99.1240781548542,19.4090252371544,-99.12710612,19.41469526,"N",291,1609,74
2306,"México DF Taxi Libre","2017-04-16 02:32:09","2017-04-16 02:43:38",-99.1260469845492,19.4089107942126,-99.1599123,19.41198002,"N",689,4837,3916
2307,"México DF Taxi Libre","2017-04-16 02:38:09","2017-04-16 02:49:57",-99.12409632,19.40902824,-99.11574978,19.42168716,"N",708,2346,366
2308,"México DF Taxi Libre","2017-04-16 02:59:36","2017-04-16 03:07:08",-99.12402232,19.40903148,-99.1378268414344,19.4159628872616,"N",452,3638,66
2309,"México DF Taxi Libre","2017-04-16 03:09:25","2017-04-16 03:11:02",-99.1239858327113,19.4090003972859,-99.126518,19.40885966,"N",98,283,3663
2310,"México DF Radio Taxi","2017-04-16 03:07:38","2017-04-16 03:26:48",-99.0899849767082,19.4091570910322,-99.202702686708,19.3470897842866,"N",1150,17864,21
2311,"México DF Taxi Libre","2017-04-16 03:34:41","2017-04-16 03:48:31",-99.124136034226,19.4089967609097,-99.12807386,19.43119136,"N",831,4688,287
2312,"México DF Taxi Libre","2017-04-16 04:12:00","2017-04-16 04:20:04",-99.1241476529336,19.4090514175655,-99.11173154,19.40377068,"N",485,3460,73
2313,"México DF Taxi Libre","2017-04-16 04:34:59","2017-04-16 04:48:22",-99.1242114547558,19.4090133051414,-99.1305166010844,19.4355281053177,"N",803,5002,251
2314,"México DF Taxi de Sitio","2017-04-16 04:24:47","2017-04-16 04:48:32",-99.17806542,19.407283,-99.1451764,19.3319282,"N",1426,9730,16
2315,"México DF Taxi Libre","2017-04-16 05:07:59","2017-04-16 05:27:51",-99.12407754,19.40913426,-99.1239640877551,19.4091581489796,"N",1192,2869,777
2316,"México DF Taxi Libre","2017-04-16 05:28:00","2017-04-16 05:36:33",-99.1240417126247,19.4090709302386,-99.1370009786942,19.4306467198635,"N",514,4244,122
2317,"México DF Taxi Libre","2017-04-16 05:59:06","2017-04-16 06:10:04",-99.1327256672597,19.3400319849932,-99.10646334,19.33294622,"N",659,3611,231
2318,"México DF Taxi Libre","2017-04-16 05:59:49","2017-04-16 06:17:56",-99.1242203641475,19.4089872350561,-99.12401712,19.40906286,"N",1088,4493,507
2319,"México DF Taxi Libre","2017-04-16 06:17:59","2017-04-16 06:28:07",-99.1240738,19.409053186655,-99.09651146,19.41923208,"N",609,4031,182
2320,"México DF Taxi de Sitio","2017-04-16 06:27:34","2017-04-16 06:37:37",-99.0547727848303,19.287274748378,-99.04604998,19.303327,"N",604,2597,145
2321,"México DF Taxi Libre","2017-04-16 06:46:17","2017-04-16 06:52:33",-99.1241581609727,19.4090642312638,-99.15472312,19.41149064,"N",376,4040,74
2322,"México DF Taxi Libre","2017-04-16 07:14:10","2017-04-16 07:32:09",-99.1241709404867,19.4089964460022,-99.1418628,19.34188526,"N",1079,9245,307
2323,"México DF Radio Taxi","2017-04-16 02:03:24","2017-04-16 07:38:33",-99.1071822,19.41150016,-99.1405634,19.365881,"N",20109,7675,10
2324,"México DF Taxi Libre","2017-04-13 08:31:33","2017-04-16 09:56:01",-99.2672968697885,19.5951696543984,-99.0127573262156,19.3526869322547,"N",307468,56306,614
2325,"México DF Radio Taxi","2017-04-16 09:29:29","2017-04-16 09:56:02",-99.16243828,19.43460522,-99.17382534,19.43480356,"N",1593,4221,1129
2326,"México DF Taxi Libre","2017-04-16 10:02:40","2017-04-16 10:06:37",-99.1068270180578,19.3152089816882,-99.09752824,19.32230882,"N",238,1817,12
2327,"México DF Radio Taxi","2017-04-16 10:13:07","2017-04-16 10:13:22",-99.1724384620623,19.4116168214661,-99.1726547695868,19.4116208214455,"N",16,25,5
2328,"México DF Taxi Libre","2017-04-16 10:11:04","2017-04-16 10:13:47",-99.0927809570005,19.3216069261883,-99.09929064,19.32260578,"N",164,834,50
2329,"México DF Radio Taxi","2017-04-16 10:25:00","2017-04-16 10:32:40",-99.1724891,19.4117554,-99.1762283,19.4124455,"N",461,426,91
2330,"México DF Taxi de Sitio","2017-04-16 10:33:06","2017-04-16 10:50:55",-99.1762661969703,19.4125026290317,-99.1717948754544,19.3960320214516,"N",1070,5066,75
2331,"México DF Radio Taxi","2017-04-16 10:51:42","2017-04-16 10:53:16",-99.16834922,19.40599558,-99.1702003019498,19.4094537045294,"N",95,531,37
2332,"México DF Radio Taxi","2017-04-16 10:57:19","2017-04-16 11:03:04",-99.1699414384942,19.4156659905381,-99.1563395976223,19.4033317572514,"N",346,2691,9
2333,"México DF Taxi Libre","2017-04-16 09:45:01","2017-04-16 11:11:32",-99.0736556952985,19.3049610232963,-99.1723334440959,19.2456059419229,"N",5192,28641,122
2334,"México DF Taxi de Sitio","2017-04-16 11:11:37","2017-04-16 11:11:46",-99.1719949121311,19.2457368273319,-99.1714854710771,19.2457411748129,"N",10,57,0
2335,"México DF Taxi de Sitio","2017-04-16 11:11:51","2017-04-16 11:32:59",-99.1710521620945,19.2456699570884,-99.1572508258249,19.2727530038677,"N",1269,6586,271
2336,"México DF Radio Taxi","2017-04-16 11:03:50","2017-04-16 11:33:14",-99.156361938966,19.4030709668763,-99.11315474,19.42875826,"N",1764,11923,187
2337,"México DF Taxi Libre","2017-04-17 07:35:05","2017-04-17 08:05:55",-99.1240639241775,19.409003769268,-99.12411586,19.40904832,"N",1851,7304,875
2338,"México DF Taxi Libre","2017-04-17 08:06:04","2017-04-17 08:44:21",-99.124184,19.4090613,-99.2120927660902,19.4297881760636,"N",2298,12063,963
2339,"México DF UberX","2017-04-17 08:03:38","2017-04-17 08:48:42",-99.10877588,19.4659752,-99.1748107836353,19.4251074656961,"N",2705,8946,849
2340,"México DF Taxi Libre","2017-04-17 09:17:13","2017-04-17 09:56:33",-99.12401368,19.40907116,-99.2430273296552,19.4129418220559,"N",2360,18169,506
2341,"México DF Taxi Libre","2017-04-17 10:49:14","2017-04-17 10:55:59",-99.124003,19.40906866,-99.12822924,19.42226714,"N",405,2437,99
2342,"México DF Taxi Libre","2017-04-17 11:10:43","2017-04-17 11:27:01",-99.1240157366483,19.4090424343553,-99.17733342,19.3992989,"N",979,7419,196
2343,"México DF Taxi Libre","2017-04-17 01:56:24","2017-04-17 02:16:42",-99.1240599,19.40906542,-99.08931026,19.3988894,"N",1219,7391,405
2344,"México DF Taxi de Sitio","2017-04-17 12:54:54","2017-04-17 03:05:57",-99.1700676447962,19.4103709213935,-99.08067844,19.40717478,"N",51063,35573,101
2345,"México DF Taxi Libre","2017-04-16 11:33:13","2017-04-17 03:13:04",-99.1613002343874,19.2736057641801,-99.1201210865292,19.3948580533409,"N",56392,18997,228
2346,"México DF Taxi Libre","2017-04-17 03:08:28","2017-04-17 03:16:05",-99.1240297,19.40903716,-99.1111037730113,19.4266182070194,"N",457,3305,63
2347,"México DF Taxi Libre","2017-04-17 03:32:48","2017-04-17 03:45:17",-99.1241719317538,19.4090269866089,-99.12403774,19.40903384,"N",750,3361,298
2348,"México DF Taxi Libre","2017-04-17 03:45:28","2017-04-17 03:54:33",-99.1241087473988,19.4090562002505,-99.1240852,19.40903492,"N",546,2663,99
2349,"México DF Taxi Libre","2017-04-17 03:54:48","2017-04-17 04:05:19",-99.1242929399656,19.409290046268,-99.12406386,19.40906692,"N",631,2570,279
2350,"México DF Taxi Libre","2017-04-17 04:05:26","2017-04-17 04:24:01",-99.12409572,19.40903324,-99.12400734,19.40906978,"N",1115,3953,622
2351,"México DF Taxi Libre","2017-04-17 04:30:52","2017-04-17 04:37:19",-99.1241737761086,19.4091226513581,-99.12419216,19.4214015,"N",387,1664,654
2352,"México DF Taxi Libre","2017-04-17 04:46:27","2017-04-17 05:02:46",-99.1241322,19.40903628,-99.16669388,19.40172194,"N",980,5239,575
2353,"México DF Taxi Libre","2017-04-17 05:26:06","2017-04-17 05:27:58",-99.1240605222022,19.4091135256318,-99.12758746,19.41183462,"N",112,639,33
2354,"México DF Taxi Libre","2017-04-17 05:54:02","2017-04-17 06:00:06",-99.1240669318497,19.409071867341,-99.12606774,19.42160074,"N",364,1912,123
2355,"México DF Taxi Libre","2017-04-17 06:20:07","2017-04-17 06:29:22",-99.1240582,19.40903112,-99.12809224,19.42208292,"N",555,2699,395
2356,"México DF Radio Taxi","2017-04-17 06:01:44","2017-04-17 06:31:09",-99.1280940823439,19.3643289554606,-99.1936785,19.3581414,"N",1766,7365,5
2357,"México DF Taxi Libre","2017-04-17 06:46:25","2017-04-17 06:50:57",-99.1239684224201,19.4090756,-99.1390712295193,19.410113963976,"N",273,2057,207
2358,"México DF Taxi Libre","2017-04-17 07:16:50","2017-04-17 07:24:09",-99.1240814,19.40899876,-99.1389596172037,19.4121532988497,"N",439,2277,192
2359,"México DF Taxi de Sitio","2017-04-17 07:27:50","2017-04-17 08:20:37",-99.1115981739394,19.4337905181818,-99.03361562,19.51417664,"N",3167,13529,1769
2360,"México DF Taxi Libre","2017-04-17 11:03:47","2017-04-17 08:38:55",-99.2579095155068,19.3237118517278,-99.2585948031025,19.3232731523269,"N",34508,2479,48
2361,"México DF Taxi Libre","2017-04-17 08:39:47","2017-04-17 08:40:10",-99.2586606943713,19.323340277403,-99.25862864,19.32342068,"N",23,54,13
2362,"México DF Taxi Libre","2017-04-17 08:40:35","2017-04-17 08:43:05",-99.2581966119279,19.3239815749203,-99.2586883215665,19.3233766839187,"N",151,178,112
2363,"México DF Taxi de Sitio","2017-04-17 09:14:44","2017-04-17 10:31:43",-99.1569697601021,19.3913186148024,-99.0617327677278,19.409467498962,"N",4619,10829,18141
2364,"México DF Taxi Libre","2017-04-18 06:22:47","2017-04-18 06:36:31",-99.12405354,19.40903394,-99.16909002,19.4212816,"N",824,6468,203
2365,"México DF Taxi Libre","2017-04-18 06:36:34","2017-04-18 06:51:06",-99.1691302889882,19.421238528949,-99.12393848,19.40904384,"N",872,7901,203
2366,"México DF Taxi Libre","2017-04-18 07:08:18","2017-04-18 07:43:01",-99.1240608,19.40902596,-99.22715252,19.34582194,"N",2084,17672,293
2367,"México DF Taxi Libre","2017-04-18 08:53:02","2017-04-18 09:22:42",-99.1152990987459,19.4520650594458,-99.0957149025746,19.4908229271533,"N",1781,5527,307
2368,"México DF Taxi Libre","2017-04-18 09:31:03","2017-04-18 09:31:47",-99.0990024917006,19.3220267925436,-99.0989734348667,19.3221487457755,"N",44,39,36
2369,"México DF Taxi Libre","2017-04-18 09:07:19","2017-04-18 09:35:32",-99.1241003,19.4090256,-99.1742057,19.41111876,"N",1693,6469,928
2370,"México DF Taxi Libre","2017-04-16 07:41:41","2017-04-18 10:06:00",-99.1241583,19.4090217,-99.1263183163126,19.4089067603277,"N",138260,66859,28314
2371,"México DF Taxi Libre","2017-04-18 09:55:14","2017-04-18 10:06:45",-99.12404692,19.4090683,-99.09638598,19.41932986,"N",691,4087,267
2372,"México DF Taxi Libre","2017-04-18 10:43:49","2017-04-18 11:19:57",-99.121888277551,19.4081435469388,-99.2196307,19.4157874,"N",2169,16175,553
2373,"México DF Taxi Libre","2017-04-18 10:06:06","2017-04-18 11:32:22",-99.1263667,19.4089033,-99.12403302,19.40910432,"N",5177,27339,26843
2374,"México DF Taxi Libre","2017-04-18 10:45:40","2017-04-18 12:19:41",-99.0940202408312,19.4902014300754,-99.1011673813506,19.4887355498462,"N",5642,20106,373
2375,"México DF Taxi Libre","2017-04-18 12:22:06","2017-04-18 12:37:50",-99.0977362062737,19.4801883060664,-99.0996009926275,19.4741623404129,"N",945,6097,281
2376,"México DF Taxi Libre","2017-04-18 11:36:31","2017-04-18 12:47:15",-99.1317917,19.39433,-99.1239577,19.40907964,"N",4244,13672,6101
2377,"México DF Taxi Libre","2017-04-18 12:25:26","2017-04-18 01:09:34",-99.1240251,19.4090815824253,-99.1239911891742,19.4090693674655,"N",2648,10717,1413
2378,"México DF Taxi Libre","2017-04-18 01:09:47","2017-04-18 01:16:00",-99.12406106,19.40908896,-99.13348814,19.39484408,"N",374,2548,82
2379,"México DF Taxi Libre","2017-04-18 01:31:28","2017-04-18 01:38:39",-99.1240674794117,19.4090662382353,-99.10530134,19.41378876,"N",431,2711,118
2380,"México DF Taxi Libre","2017-04-18 01:48:15","2017-04-18 01:54:15",-99.0938143077764,19.4902219306911,-99.0939636008537,19.4947285016428,"N",360,540,18
2381,"México DF Taxi Libre","2017-04-18 01:45:18","2017-04-18 02:15:37",-99.12398584,19.4090382,-99.11714502,19.32116074,"N",1819,12559,475
2382,"México DF Taxi Libre","2017-04-18 01:16:10","2017-04-18 02:19:33",-99.2031103383053,19.4075273126381,-99.124061,19.40898566,"N",3803,16113,1557
2383,"México DF Radio Taxi","2017-04-18 02:20:19","2017-04-18 02:27:43",-99.1581091,19.4312675,-99.14335336,19.43993004,"N",444,2366,185
2384,"México DF Taxi Libre","2017-04-18 02:22:49","2017-04-18 02:53:21",-99.1383576330548,19.4076273585923,-99.145095,19.44115166,"N",1833,5905,957
2385,"México DF Taxi de Sitio","2017-04-17 03:06:07","2017-04-18 03:13:54",-99.1724718,19.4117796,-99.1725516167769,19.4117127162401,"N",86868,3448,343
2386,"México DF Radio Taxi","2017-04-18 03:28:26","2017-04-18 03:31:01",-99.1360027895117,19.4305875165512,-99.13856456,19.4308746,"N",156,290,94
2387,"México DF Radio Taxi","2017-04-18 03:38:38","2017-04-18 03:41:53",-99.1661107,19.4170321,-99.1561898084653,19.4189188284239,"N",195,1150,55
2388,"México DF Taxi Libre","2017-04-18 04:46:13","2017-04-18 04:54:32",-99.1240135903464,19.4090576003132,-99.13557056,19.39904402,"N",500,2346,190
2389,"México DF Taxi Libre","2017-04-18 05:08:00","2017-04-18 05:21:03",-99.12401278,19.4091106,-99.1657607938776,19.4107218183673,"N",784,5128,301
2390,"México DF Taxi Libre","2017-04-18 05:48:36","2017-04-18 05:55:21",-99.12412732,19.40904264,-99.13864724,19.40067444,"N",406,2360,153
2391,"México DF Radio Taxi","2017-04-18 05:38:04","2017-04-18 05:55:51",-99.1419591,19.4330305,-99.1318796,19.4188915,"N",1067,2712,162
2392,"México DF Taxi Libre","2017-04-18 06:18:45","2017-04-18 06:31:31",-99.12417958,19.4086646,-99.1149175,19.40192398,"N",766,3105,253
