"id","vendor_id","pickup_datetime","dropoff_datetime","pickup_longitude","pickup_latitude","dropoff_longitude","dropoff_latitude","store_and_fwd_flag","trip_duration","dist_meters","wait_sec"
836,"Bogotá","2016-12-22 03:11:23","2016-12-22 03:14:35",-74.0454319666667,4.76006836296296,-74.0501601,4.75257978636363,"N",193,1183,95
837,"Bogotá","2016-12-22 03:14:38","2016-12-22 04:31:25",-74.0507918851292,4.75204899082459,-74.0509087076923,4.75206249807692,"N",4607,17456,2323
838,"Bogotá","2016-12-22 04:40:06","2016-12-22 04:41:11",-74.1862991176786,4.62142702891854,-74.18677268,4.62144736000001,"N",65,53,89
839,"Bogotá","2016-12-15 03:33:51","2016-12-22 05:52:05",-74.1538785137417,4.64860238561299,-74.17690966,4.76939634,"N",613095,13759,224
840,"Bogotá","2016-12-22 05:11:24","2016-12-22 06:25:12",-74.0508988859434,4.75189672941962,-74.0495896,4.75373505999999,"N",4428,16813,2143
841,"Bogotá","2016-12-22 05:52:31","2016-12-22 06:26:49",-74.1770224200031,4.76940501976996,-74.11298166,4.71045933999998,"N",2058,10272,420
842,"Bogotá","2016-12-22 07:18:39","2016-12-22 07:40:36",-74.0944244542373,4.61128734576271,-74.1082770993548,4.5793113151613,"N",1318,4177,17
843,"Bogotá UberVan","2016-12-22 07:59:49","2016-12-22 08:43:44",-74.1259651,4.59637154,-74.1342473667332,4.60077515423955,"N",2636,6849,58
844,"Bogotá","2016-12-22 08:43:57","2016-12-22 09:36:06",-74.1253017,4.5934889,-74.1557103943853,4.59296630183929,"N",3129,3937,2917
845,"Bogotá UberVan","2016-12-22 09:48:31","2016-12-22 11:00:17",-74.1128983171429,4.59502391142857,-74.1195023837398,4.58522306910568,"N",4307,8022,365
846,"Bogotá","2016-12-22 11:01:30","2016-12-22 11:01:49",-74.1396037869889,4.56731707542711,-74.1394231492492,4.56736707376324,"N",20,21,75
847,"Bogotá","2016-12-22 11:02:31","2016-12-22 11:04:25",-74.1397064310576,4.56729306342358,-74.14440434,4.56769602,"N",115,558,39
848,"Bogotá UberVan","2016-12-22 11:00:22","2016-12-22 11:29:09",-74.1246272,4.5901577,-74.1254888345088,4.56876854256927,"N",1728,2629,163
849,"Bogotá","2016-12-22 11:04:50","2016-12-22 11:11:14",-74.1446946256079,4.56789209752259,-74.152299,4.56992501999999,"N",385,1672,64
850,"Bogotá","2016-12-23 12:17:25","2016-12-23 12:33:15",-74.0724742801386,4.65137250341697,-74.141683,4.626174,"N",950,8254,65
851,"Bogotá","2016-12-23 04:19:32","2016-12-23 04:20:08",-74.09247534,4.68483965999999,-74.09069234,4.68249131999997,"N",37,350,0
852,"Bogotá","2016-12-22 10:13:44","2016-12-23 06:57:29",-74.1178970244538,4.73061063287171,-74.1269773167556,4.7228063818269,"N",74625,32797,1522
853,"Bogotá","2016-12-23 06:57:55","2016-12-23 07:54:45",-74.1269445988932,4.7227995673841,-74.1054980816822,4.62991521925233,"N",3411,17994,1127
854,"Bogotá","2016-09-22 05:04:18","2016-09-22 05:07:50",-74.109224017488,4.67931845437198,-74.104744884528,4.67529505468586,"N",213,687,124
855,"Bogotá","2016-09-21 10:30:14","2016-09-22 08:32:49",-74.0414730929182,4.76212890068486,-74.0497269261905,4.75281529999999,"N",122556,6352,10079
856,"Bogotá","2016-09-22 08:50:17","2016-09-22 09:55:09",-74.049758,4.75282060000002,-74.0433977533333,4.76238997999999,"N",3893,20803,1516
857,"Bogotá","2016-09-22 10:22:24","2016-09-22 10:43:29",-74.0464800887889,4.74941501500979,-74.0953872739726,4.74350077945203,"N",1265,9088,163
858,"Bogotá","2016-09-23 02:52:35","2016-09-23 03:16:53",-74.0721177221305,4.68924134665546,-74.1932527113208,4.60107045283018,"N",1459,20016,113
859,"Bogotá UberX","2016-09-23 03:19:03","2016-09-23 03:41:28",-74.0643852353786,4.6441151406659,-74.1035992498636,4.63544636885655,"N",1346,4917,75
860,"Bogotá","2016-09-21 05:32:30","2016-09-21 06:00:21",-74.0517189016339,4.70672834583171,-74.0544862453857,4.75512367505358,"N",1671,6135,299
861,"Bogotá","2016-09-23 06:45:02","2016-09-23 07:02:29",-74.0829485343117,4.69267940301312,-74.04849748,4.69448197999999,"N",1047,6565,304
862,"Bogotá","2016-09-23 09:43:43","2016-09-23 09:50:18",-74.1363464185411,4.61487994413246,-74.1379056377538,4.59417960050599,"N",395,2604,9
863,"Bogotá","2016-09-23 01:20:37","2016-09-23 01:24:32",-74.0512794754189,4.72589199378421,-74.05126614,4.72594482000001,"N",236,25,219
864,"Bogotá","2016-09-21 08:02:54","2016-09-23 03:13:22",-74.0933333,4.65155499999999,-74.10827366,4.67352831999999,"N",155429,4223,896
865,"Bogotá","2016-09-23 03:19:42","2016-09-23 03:31:51",-74.092922368651,4.70719432640349,-74.0902506485714,4.69961496285712,"N",730,1054,558
866,"Bogotá","2016-09-23 03:41:24","2016-09-23 04:34:19",-74.0919154490342,4.69927821824153,-74.1289897909091,4.68883507727272,"N",3175,7103,2032
867,"Bogotá","2016-09-23 07:34:29","2016-09-23 07:35:59",-74.1110844114778,4.59233604490673,-74.1129646,4.59544220000001,"N",90,407,49
868,"Bogotá","2016-09-24 11:22:27","2016-09-24 11:24:14",-74.1039236380561,4.59596549168655,-74.10420629465,4.59917503246064,"N",107,817,69
869,"Bogotá","2016-09-24 11:22:13","2016-09-24 11:55:28",-74.0749898879461,4.60486264973817,-74.1434026993639,4.67508476645464,"N",1995,12862,15
870,"Bogotá","2016-09-23 08:49:33","2016-09-24 01:58:40",-74.0511855721747,4.75258774034538,-74.0507193369313,4.75212008497079,"N",61748,17546,986
871,"Bogotá","2016-09-24 01:58:46","2016-09-24 02:51:22",-74.0508538389645,4.75207072338463,-74.0509850142857,4.75219661904761,"N",3156,13280,1119
872,"Bogotá","2016-09-24 05:20:52","2016-09-24 05:59:10",-74.1291851187202,4.65704296871049,-74.1432198595132,4.64111223914669,"N",2299,2996,34
873,"Bogotá","2016-09-25 12:48:53","2016-09-25 12:53:41",-74.1932567617229,4.62848555204582,-74.2051684716606,4.62277652561042,"N",288,1803,24991
874,"Bogotá","2016-09-25 05:59:10","2016-09-25 05:59:35",-74.223125600127,4.56718842967313,-74.2401345004616,4.57882973072341,"N",25,2306,49
875,"Bogotá","2016-09-25 06:09:09","2016-09-25 06:48:21",-74.2402090606802,4.57866247253003,-74.2401981544573,4.57886951245592,"N",2353,83,4322
876,"Bogotá","2016-09-24 10:02:26","2016-09-25 12:17:31",-74.0484121123457,4.75192885802467,-74.0262716233333,4.76199484333333,"N",51306,10968,1829
877,"Bogotá","2016-09-25 12:17:45","2016-09-25 07:22:22",-74.0377705512311,4.80149405701304,-74.0509299275,4.752093055,"N",25477,9199,154
878,"Bogotá","2016-09-26 09:38:22","2016-09-26 10:01:43",-74.1324228065632,4.61130685954654,-74.0996491191011,4.58642549550562,"N",1401,4618,37
879,"Bogotá","2016-09-26 12:11:30","2016-09-26 12:12:30",-74.0643433,4.63069329999999,-74.0641364866692,4.63120871547208,"N",60,62,41
880,"Bogota UberBlack","2016-09-26 12:46:24","2016-09-26 12:51:22",-74.0569117,4.67376,-74.0570511200347,4.67395274677003,"N",298,96,257
881,"Bogotá UberVan","2016-09-26 01:14:06","2016-09-26 01:14:18",-74.042445939372,4.69878356454747,-74.0420927902265,4.69878150861533,"N",12,39,0
882,"Bogota UberBlack","2016-09-26 02:21:49","2016-09-26 02:51:24",-74.04706,4.67953329999998,-74.0301970705042,4.76406628197141,"N",1775,11364,333
883,"Bogotá","2016-09-25 07:24:31","2016-09-26 09:46:44",-74.0506473155535,4.75238570430008,-74.0509035775,4.75210695249999,"N",94934,8517,1963
884,"Bogotá","2016-09-26 09:54:26","2016-09-26 10:24:52",-74.0443965944394,4.7617763372528,-74.0954329,4.74380023999999,"N",1827,10648,474
885,"Bogotá","2016-09-26 09:54:26","2016-09-26 10:24:52",-74.0443965944394,4.7617763372528,-74.0954329,4.74380023999999,"N",1827,10648,474
886,"Bogotá","2016-09-26 10:25:48","2016-09-26 10:44:53",-74.0954288649634,4.74367297709025,-74.0430156366667,4.76136215666667,"N",1146,9805,172
887,"Bogota UberBlack","2016-09-26 07:20:32","2016-09-27 05:41:15",-74.03378567887,4.7642721077931,-74.0442191805001,4.73502144253312,"N",37243,3468,154
888,"Bogota UberBlack","2016-09-27 05:41:17","2016-09-27 05:43:04",-74.0442901542259,4.73472302443736,-74.0452802721044,4.73017704442545,"N",107,520,10
889,"Bogota UberBlack","2016-09-27 05:43:13","2016-09-27 05:46:38",-74.0453101985651,4.72997804425192,-74.0493701432877,4.73195909045016,"N",205,1095,54
890,"Bogotá","2016-09-27 06:51:25","2016-09-27 07:21:22",-74.1276476643347,4.65593662410966,-74.1264580052749,4.64946549345886,"N",1798,1263,49
891,"Bogotá","2016-09-27 08:01:36","2016-09-27 08:10:14",-74.0618822312626,4.66218743147776,-74.052508247071,4.66650419337968,"N",518,1317,81
892,"Bogotá","2016-09-27 08:10:25","2016-09-27 08:20:33",-74.0525915411165,4.66633014126213,-74.0606476976656,4.65445108634068,"N",608,2522,187
893,"Bogotá","2016-09-27 08:21:34","2016-09-27 08:24:35",-74.1237600342396,4.58445044156298,-74.1294929,4.57847291999998,"N",182,924,6
894,"Bogota UberBlack","2016-09-27 09:27:30","2016-09-27 09:31:49",-74.0426444248246,4.69634224515127,-74.0443895186337,4.69685281671776,"N",260,211,203
895,"Bogotá","2016-09-27 10:34:47","2016-09-27 10:57:44",-74.12136092304,4.58306308294684,-74.1044485530156,4.59765349191798,"N",1377,2490,5
896,"Bogotá","2016-09-27 11:41:57","2016-09-27 12:03:45",-74.0486298722489,4.75884354718718,-74.0291626409836,4.71091555901639,"N",1308,8551,293
897,"Bogota UberBlack","2016-09-27 10:11:05","2016-09-27 12:22:38",-74.1194078075818,4.69336050526498,-74.0756252138522,4.73837310131642,"N",7893,10102,906
898,"Bogotá","2016-09-27 01:11:24","2016-09-27 01:17:06",-74.0488626548429,4.66297612809231,-74.03423834,4.69040714,"N",342,3563,74
899,"Bogota UberBlack","2016-09-27 01:17:15","2016-09-27 01:20:29",-74.0342083459043,4.69051292360098,-74.03672152,4.69497432,"N",194,804,77
900,"Bogota UberBlack","2016-09-27 01:25:24","2016-09-27 01:42:16",-74.0443335842291,4.69711949499707,-74.04499764,4.69729871999999,"N",1013,89,988
901,"Bogotá","2016-09-27 05:51:02","2016-09-27 06:11:16",-74.0711216079618,4.7047661710209,-74.08804222,4.71473039428569,"N",1214,3949,582
902,"Bogotá","2016-09-27 06:40:21","2016-09-27 07:26:03",-74.088020958936,4.71471630849285,-74.0711042236559,4.70475908064515,"N",2742,3065,2218
903,"Bogotá","2016-09-28 10:13:57","2016-09-28 10:24:45",-74.0597943927911,4.66189244887648,-74.0552036,4.67571813999999,"N",648,2565,157
904,"Bogota UberBlack","2016-09-28 10:29:50","2016-09-28 10:52:32",-74.0342450783472,4.71307535671366,-74.0369908059119,4.73062663031402,"N",1363,5480,653
905,"Bogotá","2016-09-28 12:14:15","2016-09-28 12:25:30",-74.0516196925088,4.73464055119682,-74.07212036,4.710483,"N",675,5359,196
906,"Bogotá","2016-09-28 12:25:36","2016-09-28 12:26:08",-74.0721178,4.71046919999999,-74.07187234,4.70936017999998,"N",32,127,6
907,"Bogota UberBlack","2016-09-29 09:06:28","2016-09-29 09:35:20",-74.0508967,4.67950669999999,-74.0693974365232,4.641203879375,"N",1733,6041,567
908,"Bogotá","2016-09-29 09:25:48","2016-09-29 10:16:36",-74.1279755522228,4.65870363984532,-74.1163868485394,4.63526835568564,"N",3048,3399,337
909,"Bogotá","2016-09-28 11:07:41","2016-09-29 01:02:44",-74.0707467262228,4.61611903572005,-74.0711297171429,4.61633897142855,"N",50103,49,6
910,"Bogotá","2016-09-29 01:03:10","2016-09-29 01:26:17",-74.0714728,4.6172428,-74.13474178,4.69341614,"N",1387,12217,413
911,"Bogotá","2016-09-29 01:32:36","2016-09-29 02:43:33",-74.13200938,4.68985084000001,-74.11716126,4.6364288,"N",4258,8236,488
912,"Bogotá","2016-09-29 02:43:38","2016-09-29 02:57:21",-74.0957336,4.6045482,-74.0694787428571,4.58224862556392,"N",824,4886,208
913,"Bogota UberBlack","2016-09-29 05:59:38","2016-09-29 06:21:50",-74.1025016746859,4.64560072260562,-74.0660708552824,4.6150080048936,"N",1332,7851,74
914,"Bogotá","2016-09-24 06:09:13","2016-09-29 07:40:11",-74.0481544849692,4.69120379276661,-74.1015514607275,4.58507186666849,"N",437459,13368,166
915,"Bogotá","2016-09-29 07:38:19","2016-09-29 07:43:37",-74.1277492467551,4.65841763610906,-74.1277160696096,4.65854731043263,"N",318,60,306
916,"Bogotá","2016-07-31 01:47:00","2016-07-31 02:02:18",-74.0952030865385,4.74870729423077,-74.0952657,4.74873589999999,"N",918,20,50
917,"Bogotá","2016-08-01 11:12:48","2016-08-01 11:18:41",-74.1610274355127,4.61552121744229,-74.1467376519685,4.62186687067581,"N",354,1905,130
918,"Bogota UberBlack","2016-07-22 02:41:31","2016-08-01 12:31:53",-74.1480065882896,4.64147190750078,-74.1480210051631,4.64155582711533,"N",856223,15277,127
919,"Bogotá","2016-07-22 08:45:58","2016-08-01 12:49:16",-74.0532587162303,4.72003881068227,-74.0762185,4.66359826000001,"N",835398,7037,1098
920,"Bogotá","2016-08-01 12:49:26","2016-08-01 01:03:17",-74.0759630818182,4.66335489545454,-74.0576876616438,4.68154827397259,"N",831,4965,205
921,"Bogotá","2016-08-01 07:18:58","2016-08-01 07:46:43",-74.1608805508176,4.76215906233865,-74.11988136,4.71958191999999,"N",1666,6633,106
922,"Bogotá","2016-08-02 06:55:38","2016-08-02 06:56:55",-74.06557602,4.60648865999999,-74.06514068,4.60579667999999,"N",78,91,49
923,"Bogotá","2016-08-02 07:06:28","2016-08-02 07:10:44",-74.0678817,4.59406169999998,-74.06585,4.59877563999999,"N",257,693,118
924,"Bogotá","2016-08-02 07:11:10","2016-08-02 07:19:34",-74.0658583,4.59882829999997,-74.067526,4.60467600000001,"N",505,1851,219
925,"Bogotá","2016-08-02 07:19:48","2016-08-02 07:28:01",-74.06812066,4.60337267999999,-74.0759576928121,4.59536001402163,"N",493,1522,177
926,"Bogotá","2016-08-02 07:28:57","2016-08-02 07:29:07",-74.0762413,4.59481433999999,-74.07626332,4.59457031999999,"N",10,27,4
927,"Bogotá","2016-08-02 07:30:15","2016-08-02 07:46:07",-74.0783817,4.59075329999999,-74.08999666,4.59396397999998,"N",952,2017,582
928,"Bogotá","2016-08-02 09:04:39","2016-08-02 09:12:18",-74.1613509972339,4.61544115480246,-74.1660935549369,4.60809853756111,"N",459,1479,45
929,"Bogotá","2016-08-02 09:41:56","2016-08-02 09:42:00",-74.1642634379044,4.61152571984538,-74.1613269419635,4.61539450839889,"N",5,571,1778
930,"Bogotá","2016-08-02 09:42:11","2016-08-02 09:48:58",-74.1612761636024,4.61535418220291,-74.1614500959821,4.61864532711524,"N",407,963,102
931,"Bogotá UberX","2016-08-02 09:16:21","2016-08-02 10:41:18",-74.1177025,4.70482619999998,-74.0932804719034,4.63148003855357,"N",5098,10607,446
932,"Bogotá","2016-08-02 10:20:56","2016-08-02 11:07:01",-74.1673696951102,4.76079407170486,-74.09371738,4.63497997999999,"N",2766,20231,660
933,"Bogotá","2017-01-03 04:38:52","2017-01-03 04:39:42",-74.1707189939243,4.62830110690015,-74.1699093555351,4.62524564428044,"N",51,400,0
934,"Bogotá","2017-01-04 12:28:55","2017-01-04 12:30:51",-74.0894346367797,4.68168693950775,-74.0892878438501,4.68173888560048,"N",117,54,93
935,"Bogotá","2016-12-29 02:48:34","2017-01-04 11:36:14",-74.0258956925311,4.75930980788383,-74.0428760038445,4.76064600970866,"N",506861,15449,719
936,"Bogotá","2017-01-04 11:36:19","2017-01-04 11:36:34",-74.0427846406708,4.76074940019568,-74.0427986720848,4.76094220671377,"N",16,22,8
937,"Bogotá","2017-01-04 11:39:28","2017-01-04 11:58:34",-74.0431210134332,4.76149741741848,-74.04937714,4.67993486000001,"N",1146,12799,151
938,"Bogotá","2017-01-04 10:41:17","2017-01-04 10:41:34",-74.1199139259598,4.56271492666181,-74.1198936961694,4.56260674422066,"N",17,21,9
939,"Bogota UberBlack","2017-01-05 04:42:35","2017-01-05 06:29:18",-74.115295129059,4.71684324819305,-74.1246887,4.71582129999998,"N",6404,2127,6188
940,"Bogotá","2017-01-05 08:00:10","2017-01-05 08:41:34",-74.1370793165651,4.62113381597499,-74.04379334,4.77197367999999,"N",2484,26529,161
941,"Bogotá","2017-01-05 10:36:09","2017-01-05 10:44:05",-74.055257162973,4.69108920881496,-74.0398369922605,4.68049061037664,"N",476,2344,144
942,"Bogotá","2017-01-05 11:46:11","2017-01-05 12:04:39",-74.091962617495,4.68340285543823,-74.0928325923077,4.70728827499998,"N",1108,3598,663
943,"Bogotá","2017-01-05 10:57:17","2017-01-05 12:28:03",-74.0398469132258,4.68063582583069,-74.0419728093783,4.67888747079915,"N",5446,7266,913
944,"Bogotá UberAngel","2017-01-05 02:22:16","2017-01-05 02:23:48",-74.3723652875,4.34767803333335,-74.3727177866667,4.34464443999998,"N",92,419,2
945,"Bogotá","2017-01-05 04:02:46","2017-01-05 04:04:00",-74.1531625966554,4.61694979768346,-74.15105502,4.61413551999999,"N",75,400,29
946,"Bogotá","2017-01-05 04:05:47","2017-01-05 04:06:42",-74.1466244782447,4.6088316991557,-74.1449757109235,4.60821126389751,"N",55,197,7
947,"Bogotá","2017-01-05 04:05:36","2017-01-05 04:20:32",-74.1063586865138,4.6943074111119,-74.1175923322034,4.67820639322033,"N",897,4018,279
948,"Bogotá","2017-01-05 10:37:08","2017-01-05 10:37:24",-74.039326029923,4.74386994135367,-74.0392950660194,4.74407997864075,"N",16,24,4
949,"Bogotá","2016-12-21 05:50:14","2017-01-06 08:04:51",-74.0695361894836,4.65677536581894,-74.06935664,4.65678407,"N",1347278,40,142
950,"Bogotá","2017-01-02 10:05:29","2017-01-06 08:29:16",-74.1351776,4.70546590000001,-74.077866504,4.61862813599998,"N",339827,11941,62
951,"Bogotá","2017-01-06 09:21:37","2017-01-06 09:48:17",-74.1332093936981,4.72259961925533,-74.1323426669285,4.66040675780727,"N",1601,8274,251
952,"Bogotá","2017-01-07 04:02:31","2017-01-07 04:03:50",-74.0589802,4.6571419,-74.0594867,4.65617667999999,"N",79,149,51
953,"Bogotá","2017-01-07 04:05:39","2017-01-07 04:06:57",-74.0624854,4.65050949999999,-74.06367224,4.65096741999999,"N",78,152,53
954,"Bogotá","2017-01-07 08:15:00","2017-01-07 09:18:47",-74.1325616434233,4.72097363726702,-74.11880902,4.54193498,"N",3827,23258,498
955,"Bogotá","2017-01-09 05:29:22","2017-01-09 05:44:42",-74.1304572467451,4.68905950896877,-74.0761144987091,4.66269422523934,"N",920,10009,257
956,"Bogotá","2017-01-09 06:30:38","2017-01-09 06:35:15",-74.086591,4.64808489999999,-74.086058,4.64747389999998,"N",277,90,278
957,"Bogotá","2017-01-09 07:52:10","2017-01-09 07:52:35",-74.1483960548236,4.61797647806223,-74.1475136799614,4.62048616787508,"N",26,413,17
958,"Bogotá","2017-01-10 05:40:50","2017-01-10 05:41:15",-74.1255044478904,4.60394392972482,-74.12588034,4.60353798,"N",26,62,1
959,"Bogotá","2017-01-10 05:42:46","2017-01-10 05:55:43",-74.1268443474561,4.60276143794786,-74.08451768,4.589018,"N",777,6059,244
960,"Bogotá","2017-01-10 05:56:09","2017-01-10 05:58:49",-74.0845372954755,4.58900030722621,-74.08877034,4.59176732000001,"N",161,572,71
961,"Bogotá","2017-01-10 01:43:01","2017-01-10 01:49:14",-74.0340826240076,4.76025933024574,-74.0263380142857,4.76218612142857,"N",373,1820,89
962,"Bogotá UberX","2017-01-11 05:51:12","2017-01-11 08:24:41",-74.071006584261,4.68448308199467,-74.0328261,4.84200849999999,"N",9210,45341,3882
963,"Bogota UberBlack","2017-01-11 02:14:38","2017-01-11 02:38:40",-74.0587158311037,4.65732887127457,-74.107817448,4.64835968399999,"N",1442,6215,543
964,"Bogota UberBlack","2017-01-11 02:50:36","2017-01-11 03:18:32",-74.1084626842466,4.66944863219178,-74.0541650384124,4.70321587633531,"N",1677,8342,348
965,"Bogotá","2017-01-11 04:49:41","2017-01-11 05:29:52",-74.0711098,4.70486849999999,-74.12790244,4.66889632000001,"N",2412,12643,664
966,"Bogota UberBlack","2017-01-11 04:02:40","2017-01-11 07:39:25",-74.0411474682882,4.70384312248388,-74.0599883287222,4.60216207234943,"N",13005,19984,183
967,"Bogota UberBlack","2017-01-11 07:39:38","2017-01-11 08:34:13",-74.0593710363036,4.60112205448946,-74.10148552,4.54831739999999,"N",3276,7877,78
968,"Bogotá","2017-01-12 06:22:38","2017-01-12 06:22:53",-74.1312967017699,4.72254184713006,-74.1310863848183,4.72244309743103,"N",16,26,0
969,"Bogotá","2017-01-12 06:22:57","2017-01-12 06:40:29",-74.1306030303949,4.7224221703517,-74.12017968,4.68602363999999,"N",1053,7759,167
970,"Bogotá","2017-01-12 06:51:06","2017-01-12 07:20:31",-74.1320902207142,4.70532936091927,-74.07026536,4.67458433999998,"N",1766,9621,640
971,"Bogotá","2017-01-12 09:20:41","2017-01-12 10:04:23",-74.0508854756198,4.75198128842974,-74.0508531454546,4.75208648181816,"N",2622,9606,769
972,"Bogotá","2017-01-12 04:10:32","2017-01-12 04:12:10",-74.1156254952966,4.73074723927469,-74.115537,4.73071997999999,"N",99,64,92
973,"Bogotá","2017-01-12 08:15:29","2017-01-12 08:40:08",-74.0590179936244,4.65279949074304,-74.0993557,4.68291877999998,"N",1479,8561,548
974,"Bogotá","2017-01-13 10:56:38","2017-01-13 10:58:24",-74.1692601,4.62849,-74.1688068340109,4.62843307779244,"N",107,53,90
975,"Bogotá","2017-01-13 02:06:41","2017-01-13 02:57:03",-74.0709835820116,4.70470983502879,-74.12358942,4.66342869999999,"N",3023,12043,1344
976,"Bogotá","2017-01-13 03:25:13","2017-01-13 03:57:34",-74.1235764568409,4.66348657059558,-74.0710445,4.704712404,"N",1942,11077,787
977,"Bogotá","2017-01-13 06:09:57","2017-01-13 06:28:55",-74.0857534444582,4.64722047862691,-74.1091715927043,4.63737447962099,"N",1139,5737,363
978,"Bogotá","2017-01-13 08:00:50","2017-01-13 08:06:31",-74.121535226,4.70578126999999,-74.1142675893939,4.71178393742423,"N",341,1501,160
979,"Bogotá UberX","2017-01-13 11:43:17","2017-01-13 09:33:03",-74.06889604,4.68855344,-74.070276982,4.73427399,"N",35386,5716,4553
980,"Bogotá","2017-01-14 12:31:13","2017-01-14 12:38:35",-74.1617573783529,4.58935983035294,-74.1725723387849,4.5869131633338,"N",443,1235,0
981,"Bogotá","2017-01-15 01:52:03","2017-01-15 01:53:52",-74.1029658445095,4.74919560553873,-74.1056439425,4.74489744250001,"N",110,733,24
982,"Bogotá","2017-01-15 04:53:59","2017-01-15 05:06:06",-74.1867715589086,4.56638157396114,-74.2151235859322,4.58537322186439,"N",727,6141,47
983,"Bogotá","2017-01-15 05:16:42","2017-01-15 05:22:35",-74.2106881203814,4.58351779858171,-74.216921612,4.579929308,"N",353,805,114
984,"Bogotá UberX","2017-01-15 05:54:38","2017-01-15 06:25:47",-74.1087033211117,4.75268829191875,-74.0698034878247,4.68556228375682,"N",1869,9158,193
985,"Bogotá","2017-01-15 06:19:32","2017-01-15 06:33:42",-74.1983630993616,4.57862585686009,-74.1956491470167,4.58527217406921,"N",850,2852,402
986,"Bogotá","2017-01-15 09:26:43","2017-01-15 09:38:17",-74.0613882525,4.73475911749998,-74.0450558237288,4.75853736271186,"N",695,4756,216
987,"Bogotá","2017-01-16 06:03:50","2017-01-16 06:09:37",-74.0601169,4.6839653,-74.0677057681818,4.69445348636363,"N",347,1710,117
988,"Bogotá","2017-01-16 06:12:57","2017-01-16 06:13:16",-74.1783347685875,4.6098474632702,-74.1781928183124,4.60998811860904,"N",20,22,12
989,"Bogotá","2017-01-16 06:10:08","2017-01-16 06:27:02",-74.0681195,4.69517989999999,-74.0748670516129,4.63576992903225,"N",1014,7901,287
990,"Bogotá","2017-01-16 06:27:54","2017-01-16 06:28:20",-74.07425746,4.6363173,-74.0746016739726,4.63686813835615,"N",27,99,1
991,"Bogotá","2017-01-16 06:30:27","2017-01-16 06:38:54",-74.0741684386094,4.6406784241238,-74.06495654,4.66633477999999,"N",508,3188,106
992,"Bogotá","2017-01-16 06:48:18","2017-01-16 07:05:26",-74.0657571,4.69117649999998,-74.0813791534247,4.62461311643834,"N",1029,9544,70
993,"Bogotá","2017-01-16 06:33:47","2017-01-16 07:22:03",-74.1355799158736,4.72267063078484,-74.07578968,4.59941267999999,"N",2897,16249,79
994,"Bogotá","2017-01-16 07:10:31","2017-01-16 07:27:03",-74.0787322616438,4.64230255342465,-74.0584953260274,4.68157749315068,"N",993,7355,93
995,"Bogotá","2017-01-16 06:44:38","2017-01-16 07:37:40",-74.1806490202144,4.60522079302491,-74.12286898,4.68594985999999,"N",3183,15451,1164
996,"Bogotá","2017-01-16 07:30:06","2017-01-16 07:46:20",-74.0636677,4.68578299999999,-74.05150442,4.678826,"N",974,2925,415
997,"Bogotá","2017-01-16 07:47:53","2017-01-16 07:56:26",-74.1220408516828,4.6863186295343,-74.124991,4.67264387999999,"N",514,2257,210
998,"Bogotá","2017-01-16 07:59:49","2017-01-16 08:25:35",-74.1315428779759,4.66479838768428,-74.07646132,4.63416642,"N",1546,12454,237
999,"Bogotá","2017-01-16 08:06:44","2017-01-16 08:35:41",-74.125602113803,4.71273194771966,-74.11481566,4.72749199999999,"N",1738,11185,425
1000,"Bogotá","2017-01-16 08:29:12","2017-01-16 08:37:24",-74.0800727492402,4.63137804117348,-74.077997,4.63031097999999,"N",492,2557,109
1001,"Bogotá","2017-01-16 08:42:09","2017-01-16 08:49:25",-74.0794687546202,4.63345129960925,-74.0675269591837,4.60683079183672,"N",437,3900,269
1002,"Bogotá","2017-01-16 08:35:45","2017-01-16 09:11:12",-74.1148060804985,4.72746748594609,-74.11423366,4.64986899999998,"N",2128,8875,52
1003,"Bogotá","2017-01-16 10:02:01","2017-01-16 10:39:28",-74.1283250507016,4.71993932016155,-74.045451,4.70149700000002,"N",2248,9789,51
1004,"Bogotá","2016-09-13 10:34:32","2016-09-13 10:35:39",-74.1260464090688,4.56739915167646,-74.125937236986,4.56549703516313,"N",67,215,56
1005,"Bogotá UberX","2016-09-07 08:21:57","2016-09-14 06:23:03",-74.0546617,4.6624233,-74.1008691406885,4.64478698450978,"N",597666,6367,203
1006,"Bogotá","2016-09-14 06:59:46","2016-09-14 06:59:59",-74.1000602925442,4.62151709023663,-74.09984546,4.62128665999998,"N",13,35,100
1007,"Bogotá","2016-09-14 07:00:10","2016-09-14 07:01:40",-74.0996234565597,4.62129892076904,-74.0985043181818,4.62011599090908,"N",90,202,57
1008,"Bogotá","2016-09-14 07:06:22","2016-09-14 07:06:41",-74.117833440616,4.69743842562625,-74.11816102,4.69758365999998,"N",19,40,7
1009,"Bogotá UberX","2016-09-14 06:23:12","2016-09-14 07:12:53",-74.1502379323331,4.63523688829439,-74.1018728080038,4.65046111555133,"N",2982,7074,195
1010,"Bogota UberBlack","2016-09-14 05:18:06","2016-09-14 11:50:19",-74.1655787744268,4.64312899617351,-74.1657999590371,4.64253072959568,"N",23533,23367,3708
1011,"Bogotá","2016-09-15 06:57:12","2016-09-15 06:58:34",-74.11805332,4.69976966,-74.11633,4.69720101999998,"N",82,395,13
1012,"Bogotá UberX","2016-09-12 08:32:51","2016-09-15 07:06:18",-74.0736028384513,4.70412508588395,-74.0617906532503,4.68151317007657,"N",254007,3595,963
